,노래제목,가수,가사
617,PUZZLE (Feat. CHEEZE),TOIL,"뜻하지 않게 널
여전히 보는 건 아마도
불씨가 꺼지지 않아서
서로를 말했던
우리를 기억해 입 속에는
아직 향이 남아서
가끔 모질게 굴어도
아픔을 비교한대도
괜찮아 유일하게
손 뻗어준 너라서
텅 빈 네 속안이
나로 가득히 채워지기를
I feel love with you
I still loving you
무거웠던 난 가벼워져
보기만 해도 웃음이 나와
하게 돼 뻔한 말
I feel love with you
I still loving you
끄적였던 내 가사들도
비로소 널 위해 완전해져
맞춰진 퍼즐 같아
나 별은 믿지 않아서
운명이라 했던 장난도
만들어진 별이라 생각했고
어느새 시간이 이렇게나 흘러보니
바라보고 있었던 그 하늘
너와 같이 추위에 손을 잡고
속삭이는 거품들은 날아가곤 했었지
True love 아직은 난 모르겠어
따분해진 마음들
네가 다시 날 태울 수 있을까
고민돼 아직도 내가 원하는 게 너인지
바쁠 때면 내 품에서 재워주던 마음은
아직 그대로인데
마주 보면 왜
아침이 아니라 밤일까
I feel love with you
I still loving you
무거웠던 난 가벼워져
보기만 해도 웃음이 나와
하게 돼 뻔한 말
I feel love with you
I still loving you
끄적였던 내 가사들도
비로소 널 위해 완전해져
맞춰진 퍼즐 같아
고민돼 아직도 내가 원하는 게 너인지
바쁠 때면 내 품에서 재워주던 마음은
아직 그대로인데
마주 보면 왜
아침이 아니라 밤일까
I feel love with you
I still loving you
무거웠던 난 가벼워져
보기만 해도 웃음이 나와
하게 돼 뻔한 말
I feel love with you
I still loving you
끄적였던 내 가사들도
비로소 널 위해 완전해져
맞춰진 퍼즐 같아"
618,Switch Lanes (Feat. Coogie) (Prod. Slim Shinichi),김승민,"새벽 4시 새로운 여자에게 I told ya
I'm going now especially for you (Wait)
Switch lanes 너의 모습이 보여서 (Skrrr)
Not alright not alright not alright
사거리 앞 너의 모습이 보여
지난달까지의 니 추억이 오지
아무 일 없듯이 핸들을 돌려
멀어져 가는 널 미러로 보며
새로운 여자에게 전화를 걸어
야 오늘 그냥 쉴게
Causes not alright
Not alright not alright
I'm wear raf
You wore raf
사거리에서 Saw you
Switch lanes
내 Traffic은 오류
다른 거 다 보류
오직 너만이 Royal
다른 건 복잡 Like goyard
그때 그 시간이 다시
내게로 돌아온다면
날 위해 항상 있어줬던 너에게
전처럼 해주고 싶어
넌 이미 알고 있잖아
Baby I'm here for you
너 없인 불완전한 내가
대체 뭘 할 수 있겠어
새벽 4시 새로운 여자에게 I told ya
I'm going now especially for you
Switch lanes 너의 모습이 보여서
Not alright not alright not alright
사거리 앞 너의 모습이 보여
지난달까지의 니 추억이 오지
아무 일 없듯이 핸들을 돌려
멀어져 가는 널 미러로 보며
새로운 여자에게 전화를 걸어
야 오늘 그냥 쉴게
Causes not alright
Not alright not alright
I got no raf
근데 넌 Raf
삼거리에서 Saw you
Switchin lane
You stole my cloth
인스타에 니 옷
부계정으로
널 염탐해야지 또
다시 널 잡았는데 너는 나를 뿌리치고
해외로 도망을 갔잖아
다시 널 잡았는데 시험기간에
넌 나를 뿌리치고 튀었잖아
나한테 상처를 줬으니 똑같이
너한테 두 배로 갚을래
유명해져서 보란 듯이 공개연애할 거야
사실 그리워 니가 키운 푸들도
군대에서 봤던 여자 직접 만나도
근데 우린 다시 돌이킬 수 없는 걸
새로 피워버린 꽃도 이미 꺾어 버린 걸
No no no no 다시 디엠을 보내
No no no no 왜 비공개로 돌려내
No no no no 다시 계정을 파네
No no no no 왜 답이 없어 대체
새벽 4시 새로운 여자에게 I told ya
I'm going now especially for you
Switch lanes 너의 모습이 보여서
Not alright not alright not alright
사거리 앞 너의 모습이 보여
지난달까지의 니 추억이 오지
아무 일 없듯이 핸들을 돌려
멀어져 가는 널 미러로 보며
새로운 여자에게 전화를 걸어
야 오늘 그냥 쉴게
Causes not alright
Not alright not alright"
619,구르믄,B.I(비아이),"구르믄 어떤 마음으로 흐를까
서로를 어떤 이름으로 부를까
하늘을 유영하며 치열하게
사는 작은 점들을 볼 때면
어떤 기분이려나

난 왜 꿈을 좇고 있지
난 왜 돈을 벌고 싶지
그게 무얼 의미하는지
아직 알지 못해서
일단 살고 있어
 
사람들은 다양한 이유로
서로를 미워하고 구분해
불필요한 감정의 소비로
원인도 모른 채 매일 피곤해

구르믄 어떤 마음으로 흐를까
서로를 어떤 이름으로 부를까
하늘을 유영하며 치열하게
사는 작은 점들을 볼 때면
어떤 기분이려나

사실 난 뭐라도 될 줄 알았어
좀 특별하고 싶었어
근데 바램과 다른 날 발견할 때면
왠지 한없이 작아져
이 창백한 푸른 점 안에서 
발버둥 치며 버텨가네
이 발버둥들이 헛됨이 아니길

사람들은 다양한 이유로
서로를 미워하고 구분해
불필요한 감정의 소비로
원인도 모른 채 매일 피곤해

구르믄 어떤 마음으로 흐를까
서로를 어떤 이름으로 부를까
하늘을 유영하며 치열하게
사는 작은 점들을 볼 때면
어떤 기분이려나

따라라라라라라라라라라라라 
따라라라라라라라라라라라라 
따라라라라라라라라라라라라 
따라라라라라라라라라라라라 

구르믄 어떤 마음으로 흐를까
하늘을 유영하며 치열하게
사는 작은 점들을 볼 때면 어떤 기분이려나"
620,steam,Jimmy BrownCONNECT 아티스트,"You know how it go
삶은 물음표
느려 생각도
세상 모든 양을 세지 못해도
무릎 위 점이 멍이 되어갈 때도
I'm your goodie goodie
Give you good good love
I'm your goodie goodie
Give you good good love
빛이 머릿춤을 대신할 때면
빛의 머릿춤이 데려갈 때
눈을 꼭 감아 검은색 이상을 얹으면
우리만 보는 색의 향연 속에 빠져들 때면
From the bed to the floor to the kitchen
Back to bedroom
열기를 뿜어 잊은 듯
아름다움 맺힌 몸이 발하면
Love your steam steam
Love your steam baby
Love your steam steam
Love your steam baby
Love your steam steam
Love your steam baby
Love your steam steam
Love your
You know how it go
삶의 물음표
땀에 흐르고
오르내리면
마냥 웃어 바랄 게 더 뭐 있어
옆에서 눈을 감는 날 택했어
Be my goodie goodie
The way that body be working
Im like a fiend gotta have it
마음속 울림은 Heavy
미소는 곧 Light up a planet
Like nothin' could ever stop it
어서 수비해 수비
Baby show me what you're talkin'
You know you're worth it
The waterfall is crazy
봐 봐 이제 억을 벌지
너 인생을 건 내기
From the bed to the floor to the kitchen
Back to bedroom
열기를 뿜어 잊은 듯
아름다움 맺힌 몸이 발하면
Love your steam steam
Love your steam baby
Love your steam steam
Love your steam baby
Love your steam steam
Love your steam baby
Love your steam steam
Love your"
621,"Sometimes (Feat. THAMA, Street Baby)",PATEKO (파테코),"Finally
함께 했던 기억 모두 잊어버려
완벽히
마음속에 별다른 걱정 없이
꽤나 오랫동안
Oh it's been a while it's been a while
왜인지 모른 채
You're spinnin' on my mind
It's so random oh
Sometimes 눈앞에 또
선명하게 넌 아름답게 넌
Sometimes 눈앞에
another feel
나도 모르게 널 그려
Oh oh oh oh oh oh oh
I'll break it down
Some other time than right now
또 이렇게
나 혼자서만 생각해
It's a little messed up but I know for sure
All the good memories that I have with you
Can't just slide away
I know it's gonna fade away oh
꽤나 오랫동안
oh it's been a while it's been a while
왜인지 모른 채
You're spinnin' on my mind
It's so random oh
Sometimes 눈앞에 또
선명하게 넌 아름답게 넌
Sometimes 눈앞에
another feel
나도 모르게 널 그려
Oh oh oh oh oh oh oh
You so sexy 밤만 됨 내
머릿속 온통 네 그림
U messing up my mind so
I'm just asking u to leave
Cuz I'm going crazy like wild fire
I'm making movie and its sci fi
We need connection like wifi
이렇게 가다간 I might die
I I I 널 사랑했나 봐
아마 Man I shoulve realize I I
이제야 생각나
아 Why ?? Uh
There ain't no more we we
Knew u had to leave me
그냥 어쩐지 느낌이
우리 사이엔 비밀이
많았잖아
시작부터 알았잖아
Sometimes I regret it
그냥 좀 맞춰줄 걸 비위 uh uh
Finally
함께 했던 기억 모두 잊어버려
완벽히
마음속에 별다른 걱정 없이
꽤나 오랫동안
Oh it's been a while it's been a while
왜인지 모른 채
You're spinnin' on my mind
It's so random oh
Sometimes 눈앞에 또
선명하게 넌 아름답게 넌
Sometimes 눈앞에
another feel
나도 모르게 널 그려
Oh oh oh oh oh oh oh"
622,문,123,"Rain is over
저 구름들은 다 개어
이제 난 이 노트를 덮지
나가야지 하고
벽 한 켠에 기대어
머리로 퍼커션
가끔 욕이나 박아줘
하루 웬 종일 틀어박혀
위쳐3나 넷플릭스
이 짓도 지겨워
E의 삶 그거 어떻게 하는 건데
너네 내 노래 듣고 있지
차나 집에서 밖에서 어쨌든지
오케이 조금만 더 기다려줘
이 문을 열어
소리를 들었어
떠나야 한다고
가쁜 듯 떨리는 숨이 내
부르튼 너에게로 빨갛게
말을 거네
나 이제 닿을 거라고
요새 내가 미쳤나 봐
바다 그림을 그리네
123 are swimming in the ocean
나의 대서양
그리고 나의 태평양
아 맞다 내가 몇 년간
항해사를 했던가
흐린 기억에서 날
다시 건져내려
파랗던 사진들을 꺼내 봤네
하루 웬 종일 틀어박혀
위쳐3나 넷플릭스
이 짓도 지겨워
E의 삶 그거 어떻게 하는 건데
너네 내 노래 듣고 있지
차나 집에서 밖에서 어쨌든지
오케이 조금만 더 기다려줘
내 노트 안에 꽉꽉 찬
멍들은 지우지 못해
그건 달나라 꿈일 거야
But 저 멍들을 색칠로 덮고 다시
Fine Fine Fine 내가 한 말
Inner peace is just a piece of the puzzle
Or a side of the dice
이 문을 열어
소리를 들었어
떠나야 한다고
가쁜 듯 떨리는 숨이 내
부르튼 너에게로 빨갛게
말을 거네
나 이제 닿을 거라고
가쁜 듯 떨리는 숨이 내
부르튼 너에게로 빨갛게
말을 거네
나 이제 닿을 거라고
나 이제 닿을 거라고
너에게 닿겠다고"
623,애초에사랑하지말자 (Prod. Dayrick),CAMO,"그래 애초에 우리 사랑하지 말자
근데 이미 난 널 사랑하는 게 맞아
너 마음 아픈 거 사실 알고 싶진 않아
근데 너 없는 생각 하면 머리 아파
난 미련이 없어
특히 나한테 있어
근데 너를 보고 있으면 괜히 맘이 아파
그래 애초에 우리 사랑하지 말자
근데 이미 난 널 사랑하는게 맞아
그때 기억나? 작년 겨울이었나
검은 티를 입고 태가 나던 너를 만난 날
건넨 손은 건조했고 담뱃불만 태우던
너를 사랑하게 될 줄 누가 알았을라나
You ain't my type 근데 이젠 너가 내 기준
Make me so hyped 긴 밤을 지새고 나면
더 궁금해져 낮까지 원해져
난 성격이 못 돼서 널 자꾸 밀어냈어
넌 그 자리인 알아
넌 아마 평생 감당
못 한다는 걸 아는데도 널 향하고 있고
난 계속 도망가려 해
근데 날 꼭 잡아주는 사람이 너였음 해
그래 애초에 우리 사랑하지 말자
근데 이미 난 널 사랑하는 게 맞아
너 마음 아픈 거 사실 알고 싶진 않아
근데 너 없는 생각 하면 머리 아파
난 미련이 없어
특히 나한테 있어
근데 너를 보고 있으면 괜히 맘이 아파
그래 애초에 우리 사랑하지 말자
근데 이미 난 널 사랑하는게 맞아
나는 아직도 너 앞에서 한없이 작아져
치고 돌아서면 생각나는 건 또 처음이고
Turned a baddie damn loyal
Got me into denial
Cheeks coral
This ain't normal
I've been writing our novel
What's the price yea
Imma pay everything what it takes yea
Tell me what's the price yea
Imma do anything for this broken love
I be chasin' pain tho
You be runnin back tho
멀리 가지 말아줘
I be chasin' torture
You ain't paying ransom
사랑하지 말아줘
그래 애초에 우리 사랑하지 말자
근데 이미 난 널 사랑하는 게 맞아
너 마음 아픈 거 사실 알고 싶진 않아
근데 너 없는 생각 하면 머리 아파
난 미련이 없어
특히 나한테 있어
근데 너를 보고 있으면 괜히 맘이 아파
그래 애초에 우리 사랑하지 말자
근데 이미 난 널 사랑하는게 맞아"
624,want YOU,Tabber,"Everybody get lost
Oh no
어딜 갈지 몰라도 문젠 no
Everybody get lost
Ooh woah
이제 가면은 절대 쓰지마
흘러내려 Ooh woah
앞머린 더
흘러내려 Ooh woah
그 옷은 더
Yeah I want you want you want you want
Yeah I want you want you want you want
Yeah l want you want you want you want
Yeah I want you want you, love
애들은 다 비비비슷 yeah
지금은 싫어 피피피피스 yeah
우린 뜨거워져 계속
내겐 다른 여잔 됐어
내겐 다른 여잔 됐어 whoa ooh
세게 잡아 날 아플 때까지 oh yeah
떠들어 아침까지 oh yeah
Uh 몇신지도 몰라 난
Oooh ooh
흘러내려 Ooh woah
앞머린 더
흘러내려 Ooh woah
그 옷은 더
Yeah I want you want you want you want
Yeah I want you want you want you want
Yeah I want you want you want you want
Yeah I want you want you
Yeah I want you want you want you want
Yeah I want you want you want you want
Yeah l want you want you want you want
Yeah I want you want you, love
Ooh
Oh, no, no, no
Oh, no, no, no, no
Uh-uh"
625,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),"만남은 쉽고 이별은 어려워
눈빛에 베일 듯 우린 날카로워
마침표를 찍고 난 조금 더 멀리 가려 해
만남은 쉽고 이별은 참 어려워
아직도 기억나 차 안의 공기가
처음 들었을 때 마음이 짜릿했던 뭔가가
6살이었지만 알았었지 뭔가 다르단 건
그렇게 쉽게 만나게 되는 거야 꿈이란 건
시간이 흘러서 이제 음악은 내 놀이가 됐고
듣고 따라만 부르기엔 내게는 뭔가 부족했어
그래서 실행에 옮겼지
방에서 혼자 꿈만 꾸던 모습
가사를 쓰고 부를 때 사실 내가 생각했던 건
돌아가야 할까 나아가야 할까
환호와 박수 소리를 들을 때
떠나야 할 것 같지 왜
지금 떠나서 아름다운 기억으로만 간직해
다들 꿈이란 건 이루지 못한 채 꾸고만 사는데
It's Ok 괜찮아 난 맛이라도 봤잖아
다시 현실로 돌아가 그래 취직하고 잘 살아
잘 잊혀지고 있잖아
그런데 자꾸 왜 난 또 가사를 끄적이는 걸까
만남은 쉽고 이별은 어려워
눈빛에 베일 듯 우린 날카로워
마침표를 찍고 난 조금 더 멀리 가려 해
만남은 쉽고 이별은 참 어려워
어렵게 시간이 지나고
다시금 만난 그 꿈은 꽤 반짝였지
이제는 영원할 것만 같았던
그 시간은 잠깐이었지
그렇게 어렵게 놓아줬었는데
쉽게 다시 왔다 멀어지는 건
내 의지완 달라 멀어지는 걸
인정하기는 죽기보다 싫어
섭섭할 뿐이지 모자란 내 자신한테
거짓말했었던 날들이 반복돼 사실 알고 있던
것들인데도 난 모른 척
문제가 없는 척 언제나 척뿐이었지
잘 돼가는 거 하나도 없는데
내 자존심 챙기는 것뿐이었지
어쩌면 알고 있었지 모든 걸
아니 알고 있었어 전부터
왜 모르겠어 I ain't dumb
이별은 어렵지만 피할 수 없는 거 같아
준비는 예전부터 했는지도 몰라
이제는 생긴 거 같아 마침표를 찍을 용기가
끝나도 괜찮아 정말 할 수 있는 건 다 해봤어
다음 페이지에 끝나도 좋아
그러나 거기에 너가 있다면
이 얘기의 끝을 미룰 거야
그게 내가 원하던 결말
아직도 어려워 이미 해봤던 이별이라도
만남은 쉽고 이별은 어려워
눈빛에 베일 듯 우린 날카로워
마침표를 찍고 난 조금 더 멀리 가려 해
만남은 쉽고 이별은 참 어려워
그대가 날 떠나간단 말만 하지 않는다면
이 자리에 서 있을게요
그대가 날 떠나간단 말만 하지 않는다면
이 자리에
만남은 쉽고 이별은 어려워
눈빛에 베일 듯 우린 날카로워
마침표를 찍고 난 조금 더 멀리 가려 해
만남은 쉽고 이별은 참 어려워"
626,Drive,Kihvn,"널 보면 눈이 먼저 생각나
i just wanna be your sexy 한 너의 눈빛과
서로 아는 것도 아니지만 떠올라
네가 생각나서
i just wanna be your sxx baby
baby drive drive with me
이 밤을 지나 멀리
so let me see your body
and we gonna make a movie
baby drive drive with me
지금 떠나 어디든
네가 원하는 곳을
baby 가자 어디든
ye ye get in a ride
maybe alright
걱정은 내려둬
아무것도 신경 안 써도
you allready know your let it go
cuz we flexin on my body
driving like the high way
mid night trip 떠나지 party
우린 오늘 밤을 그리지
나는 이제 play a game
알아 내일 뭘 어떡해
아무래도 어색할 것 같아
너와 내가 모른척해도 go play
i don't think about
너를 마주 본 순간
이렇게 끝날 거 같아
baby drive drive with me
이 밤을 지나 멀리
so let me see your body
and we gonna make a movie
baby drive drive with me
지금 떠나 어디든
네가 원하는 곳을
baby 가자 어디든
이 밤이 끝나 가
이젠 아침해를 봐
we ain’t got no time
이렇게 멈췄으면 해
시간이 애석해
we need some vibe with it
drive with it
i don't wanna waste time
and i don't wanna let you go
and vibe with it ride with it
and i dont wanna say good bye
baby drive drive with me
이 밤을 지나 멀리
so let me see your body
and we gonna make a movie
baby drive drive with me
지금 떠나 어디든
네가 원하는 곳을
baby 가자 어디든"
627,281.31km (To.),김뮤지엄 (KIMMUSEUM),"I'll sing my way
어떤 노랠 좋아해?
이런 장르는 어때
주인공인 건 어때
I'll sing my way
어떤 노랠 좋아해?
이런 가사는 어때
거기 날씨는 어때
우리 이야기는 Hold back
세계를 돌아봐도 Nothing
여왕이 되기만을 바래
도시의 심장에다 Bounce back
내가 저기쯤에 뜰 때
모두가 따라 하는 Palette
헝클어졌던 마음과 늘
따라오는 날의 밤을
You must remember tonight
밤에 꽃이 피다니
꺾어 갈 수가 없지 널
내가 중얼거린 게
너가 주인공이 돼
매일 중얼거린 게
이제 너가 됐으면 해
I'll sing my way
어떤 노랠 좋아해?
이런 장르는 어때
주인공인 건 어때
I'll sing my way
어떤 노랠 좋아해?
이런 가사는 어때
거기 날씨는 어때
이건 All about you
해가 뜨고 여길 지나갔던
나를 다시 만나
반갑다는 인사 한 다음에
무슨 감정 있나 뒤적뒤적 골라
아무것도 없던 방에
향이 가득해 Sing for you
내 밤은 너로 물들어가는 게
Song for you
You must remember tonight
밤에 꽃이 피다니
꺾어 갈 수가 없지 널
내가 중얼거린 게
너가 주인공이 돼
매일 중얼거린 게
이제 너가 됐으면 해
I'll sing my way
어떤 노랠 좋아해?
이런 장르는 어때
주인공인 건 어때"
628,결을 (Feat. ASH ISLAND),Cloudybay,"널 잊어 볼 수
널 잊어 볼 수 있겠어
이런 저런 짓도 해봤지만
좀처럼 놓을 수 없었다지만
널 이제 잊어 볼 수
널 이제 잊어 볼 수 있겠어
빌려 너에게 많은 걸 빌려서
떠나기 전 남겨둘게 너의 결을
한껏 지난 시간도
소용이 없어 오늘 아침 난 또
몇걸음 따위나 걷고
내 가슴을 내려쳐 보기만 했지
다음 날에 눈을 못 떠 볼 수 있다면 아쉽지않아
이게 끝 만이 날 수 있다면
몇년을 숨만 쉬어 보낸 듯이
공허한 눈에는 베여있어 후회, 실수
다신 없을 너의 장면
근데 이젠 너를 모두 지워
줄 수 있는 한명을 찾았어
이제야 진짜로 떠날 수 있겠어
널 잊어 볼 수
널 잊어 볼 수 있겠어
이런 저런 짓도 해봤지만
좀처럼 놓을 수 없었다지만
널 이제 잊어 볼 수
널 이제 잊어 볼 수 있겠어
빌려 너에게 많은 걸 빌려서
떠나기 전 남겨둘게 너의 결을
원래 이런 놈은 아니였는데
괜히 지금 더 비참해보이네
시간이 지나도 난 니가
내 머리 안에 있네
힘들었어 정말로
후회도 많이 했지만 날 더욱
괴롭히고 아프게 한건
너를 잊기가 안된다는 사실인걸
널 잊어볼게
조금 더 힘들어도
잊어볼래
우리 둘을 위해서
많은 기억들과 추억들까지
하나씩 어제에 둘게
널 잊어 볼 수
널 잊어 볼 수 있겠어
이런 저런 짓도 해봤지만
좀처럼 놓을 수 없었다지만
널 이제 잊어 볼 수
널 이제 잊어 볼 수 있겠어
빌려 너에게 많은 걸 빌려서
떠나기 전 남겨둘게 너의 결을"
629,Señorita (Feat. nafla),페노메코(PENOMECO),"My masterpiece senorita
말하고 있어 너한테
내 두 눈은 어차피 너에게
바라고 있어 Be honest babe
So mystery senorita
말하고 있어 너한테
내 두 발은 어차피 너에게
향하고 있어 We on it babe
Hot body you fine이야
어느 앵글로 봐도 넌 Dime
시간을 맞추지 말고 당장에
보는 건 어때 난 원해 너의 Time
전부 못 알아들으면 어때
어차피 감정엔 언어는 필요 없잖아
눈을 바라보면 통하지
가만히 있기에는 힘들잖아 또
근데 시간이 멈춰 Timeout 자꾸
Yeah
나의 Lovely baby I like that
차차 맞춰서 갈게 이젠
얼른 내게 와줘 Andale
눈빛만 봐도 알아 우린 Soulmate
나의 Lovely baby u like that
함께 보내 넌 지금 어때?
아침까지 맞이 할
저기로 떠나자
아무것도 필요 없어
난 너 하나만
My masterpiece senorita
말하고 있어 너한테
내 두 눈은 어차피 너에게
바라고 있어 Be honest babe
So mystery senorita
말하고 있어 너한테
내 두 발은 어차피 너에게
향하고 있어 We on it babe
Let's get to mi casa ma lady
Yo te quiero can't stop I'm waiting
너에게로 다가가 Baby
너랑 둘이 떠나고 싶어 어디든 데리고
아침에 같이 눈을 뜨고 싶어 그 내일도
긴 머릴 귀 뒤로 넘긴 모습 Unforgettable
너도 알잖아
You're so perfect now you already know
가만히 기다리지 않을거야 Not anymore
Let's get to mi casa ma lady
Yo te quiero can't stop I'm waiting
너에게로 다가가 Baby
너랑 둘이 떠나고 싶어 어디든 데리고
난 너란 작품의 가치를 매기지 않아
맘에 든다면 정해둬 버킷리스트 Top 5
너만 준비됐다면 뻔하잖아 그 다음은
Let's get to mi casa ma lady
My masterpiece senorita
말하고 있어 너한테
내 두 눈은 어차피 너에게
바라고 있어 Be honest babe
So mystery senorita
말하고 있어 너한테
내 두 발은 어차피 너에게
향하고 있어 We on it babe
Let's get to mi casa ma lady
Yo te quiero can't stop I'm waiting
너에게로 다가가 Baby"
630,"Why do u say (Feat. MOON, ASH ISLAND)",Way Ched(웨이체드),"싸운 날 누가 먼저
손 내밀어서 말을 걸어줄까 먼저
또 항상 그런 것처럼
내 전화기가 울렸어
Sounds like 이기적인 나
설명할 수 없게 용기가 없었어
또 항상 그런 것처럼 날 잡아줘
오늘따라 더 뜸을 들이는 너
뭔가 이상한 내 예감은
이젠 그만 지쳤다는 네 말에
더 못하겠다는 말에
아무 말도 하지 못했어
Why do u say?
그만 지쳤다는 네 말에
더 못하겠다는 말에
아무 말도 하지 못했어
Why do u say?
떠나지 말아줘 No way
달라질 거라고 Baby
Seems like its dejavu baby
I can change for you baby
너는 한번도 먼저
손을 안 내밀었어
이런 생각은 어떤
누가 잘못을 한 문젠 아닌 걸 또
알려줘봐 How to love
이젠 모르겠어서
네게 말을 뱉었고
단지 너만의 고민은 아니었어
원하면 I can change
마찬가지야 Baby
근데 Why do u say
너만 생각하는 걸 매일
Why I walk in the rain
네가 그 이윤데
백번 말해봐야 모르는
너가 답답한 거야 Babe
Sometime I got problem
넌 나의 상처 Right
이젠 다 끝났고
잘 자기를 빌게 Good night
이젠 그만 지쳤다는 네 말에
더 못하겠다는 말에
아무 말도 하지 못했어
Why do u say?
그만 지쳤다는 네 말에
더 못하겠다는 말에
아무 말도 하지 못했어
Why do u say?
떠나지 말아줘 No way
달라질 거라고 Baby
Seems like its dejavu baby
I can change for you baby
Why do u say like that like that
Why do u say like that like that"
631,FLYING HIGH WITH U,빈첸,"FLYING HIGH WITH U
난 그 날 많이 배웠고
바이킹 높은 곳에서
푸른 바다 배경 넌
예뻐 진짜로 예뻐
배경보다 예뻐
이렇게 저렇게 예뻐 예뻐
오래간만이네 어땠어
시간 그리움 보태서
마음이 만남을 간절히 보채서
내가 너의 눈 앞에 있어
며칠은 혼자 기억을 날렸고
애들 장난같이 헛바람에 돈 썼고
하루 안 아깝게 전부 써
근데 이따금 괜시리도 그리웠네
꽃 한 다발을 사왔어 오다 그냥
집 아래 꽃집이 하나 있어 무슨 날
기념일은 아니지만 그대 생각이 나서 근데
꽃집에 너보다 예쁜 꽃이 없어서
좋은 꽃말을 추천 받아 변치 않는 사랑
리시안셔스 Ris안셔스 난
너만 알지 발음 몰라
FLYING HIGH WITH U
난 그 날 바이킹에서
별의 별 생각을 몇 초 동안
한지 모르겠어
행복이 뭐 이리도 쉬워
벌써 이 밤이 아쉬워
난 기도해 네 시간이 다
나에게로 닿아 말도 안 되는
영원이 만들어지기를
FLYING HIGH WITH U
밤 바다 위에 Babe
IM FLYING HIGH WITH U
뭔 기운에 더 취해서
IM FLYING HIGH WITH U
밤 바다 위에 Babe
IM FLYING HIGH WITH U
그대 아니라면 어디 가서 누구에게
나의 알맹이를 보여주겠어
아무리 생각해도
인간은 반 믿기도 기적이지
이 맘을 얼린 다음에 숨겨
품 안에다 꽁 꽁 꽁
똑똑 누구 없소
없어 꺼져 외로운 날은 뚝뚝
좋은 눈물은 폭포처럼
흐르며 고통 미루고 SURF
속도 빠르게 LOVE
내일도 그대 품 안에 집 지을래
HOW CAN I LIVE WITHOUT U
난 지구 그대 태양
빛을 잃었어 그 날은
종일 연락이 안 돼서 DAMMMM
보석 보다 더 빛나 더
부푼 이 마음 풍선이 돼서 날아도
이상할 것 같지 않아 하나도
사랑하며 살아가는구나 이 나도
그니까 난 내 시간이 아깝다고 해
달이 가려진 밤이면 기분이 꿍해
그보다 빛나는 사랑에 눈이 멀래
My babe 모해모해 나랑 모여
오늘 손뼉쳐
널 나의 마음 안에 섞어서
출처가 너인 행복을 떼어서
너에게로 전부다 퍼주겠어
너가 아니라면 난 안 하겠어
FLYING HIGH WITH U
난 그날 바이킹에서
별의 별 생각을 몇 초 동안
한지 모르겠어
행복이 뭐 이리도 쉬워
벌써 이 밤이 아쉬워
난 기도해 네 시간이 다
나에게로 닿아 말도 안 되는
영원이 만들어지기를
FLYING HIGH WITH U
밤 바다 위에 Babe
IM FLYING HIGH WITH U
뭔 기운에 더 취해서
IM FLYING HIGH WITH U
밤 바다 위에 Babe
IM FLYING HIGH WITH U
FLYING HIGH WITH U
너도 언젠간 날겠지
영원한 건 없어도 평생이라는 건 있어
애매한 건 너무 싫어
계산하는 것도 싫어
같은 시간 됐어
같은 공간 됐어"
632,LOVE me,BE'O (비오),"Hey girl Where you at? (Where you at?)
대체 어디서 뭐 하는지 궁금해
기분이 너무 Bad Bad (So bad)
침대가 허전해 잠이 안 오잖아
재미도 없어 TV show
너 데리고 놀던 Pretty boy
그 고민을 내게 털어놓던
너의 표정이 아직 선명해
소파에 벤 니 향기가 비릿해
내 몸이 자꾸 빠져 깊이 Yeah
미리 알아도 난 이리
멍청하게 행동을 해버린다니까
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Now I say I love you
So I love you
Now I say I love you
나 아프더라도 몰라
Now I say I love you
So I love you
Now I say I love you
나 아프더라도 몰라
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Now I say I love you
Try Try
말할까 내 불안에 불안을
끊겼다는 Wi-Fi
이젠 안 믿어 Lie Lie
매일 빠져있던 너의 반지같이
허전함 사이사이
그 자리의 기회를
아무에게나 주고 또 Bye Bye
너는 넘 빨리 들렀다 가기 땜에
나는 타이밍 안 맞아 매일 바삐
화를 내야 할지 아니면 그냥 아기처럼
울어버리고서 떼를 써야 할지
I don't know 아예 모르겠어
이러니 내가 노력해도
시간이 없으니 어쩌겠어
할 말이 하나밖에 더 있겠어
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Now I say I love you
So I love you
Now I say I love you
나 아프더라도 몰라
Now I say I love you
So I love you
Now I say I love you
나 아프더라도 몰라
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Now I say I love you
Oh please
Love me love me love me
Oh please
Love me love me love me
Oh please
Love me love me love me
I know I'm stupid
어쩔 수 없어 널 보고 싶은걸
Now I say I love you"
