,노래제목,가수,가사
515,Don't Give Me A Reason,Lazy Weekends(레이지 위켄즈),"Two AM a Saturday night
I've been standing hours in line
We can make some memories that no one will remember
I'd love for us to hang out
Doesn't mean we're getting caught upStanding in the corner
Ordering another
I know that I'm not your type
But life is getting shorter
I don't even bother
I just wanna waste my time

All I want
Is somebody to take me out
And lead me home
So I don't have to be alone
All I want
Is somebody to take me out
And lead me home
What we call it doesn't really matter
'Cause I don't wanna be alone tonightEverybody's falling in love
I just want a little ""uh.""
I'd invite you over but you cannot stay the night
I'd love for us to hang out
Doesn't mean we're getting caught up

Standing in the corner
Ordering another
I know that I'm not your type
But life is getting shorter
I don't even bother
I just wanna waste my time

All I want
Is somebody to take me out
And lead me home
So I don't have to be alone
All I want
Is somebody to take me out
And lead me home
What we call it doesn't really matter
I don't wanna be alone tonight

Oh I don't wanna be alone tonight
No I don't wanna be alone tonight

All I want
Is somebody to take me out
And lead me home
So I don't have to be alone
All I want
Is somebody to take me out
And lead me home
What we call it doesn't really matter
I don't wanna be alone tonight

All I want
Is somebody, somebody, somebody to take me out
And lead me home
'Cause I don't wanna be alone tonight"
518,Wanna Go (feat. Jolee Nikoal),Le Boeuf,"I wanna go where the water is warm
Can you take me there
I wanna go wanna go
Lead me to sand that is whiter than snow
Yeah I wanna go there
Can you take me take me
Had enough of the rain my head is cloudy
Must I explain more clearly hear me
My soul it needs to breathe into existence
I just need more vibrancy you'll see
Mmm I wanna go go
Mmm I wanna go go
Mmm I wanna go go
I wanna go where the drinks they flow
Can you take me there
I wanna go wanna go
DJ is bumpin' my favorite tunes
Yeah I wanna go there
Can you take me take me
Had enough of the rain my head is cloudy
Must I explain more clearly hear me
My soul it needs to breathe into existence
I just need more vibrancy you'll see
Mmm I wanna go go
Mmm I wanna go go
Mmm I wanna go go
Go go
Go go
Go go
Mmm I wanna go go"
519,One Day,Mateo,"You were my warm place
You are my mad strike set me ablaze
I wish we could stay
But I got other demons
I need to face to face
You left me with a heavy heart
I'm colder than the day
You met me in the dark
I feel the harrow roll me as it starts to move
I realize I never had that much to lose to lose
Show me you can be
More than just my enemy
One day you and me
We can live our fantasies
I want to believe
We can rule the galaxy
Move on from insanity
We can live our fantasies
You were my warm place
You are my mad strike set me ablaze
I wish we could stay
But I got other demons
I need to face to face
You left me with a heavy heart
I'm colder than the day
You met me in the dark
I feel the harrow roll me as it starts to move
I realize I never had that much to lose to lose
Show me you can be
More than just my enemy
One day you and me
We can live our fantasies
I want to believe
We can rule the galaxy
Move on from insanity
We can live our fantasies"
520,Love & Roulette,Izzi De-Rosa,"I met a boy from France
I kinda like it every time he came to town
Fairytale romance
He had me tripping like a merry go round
Maybe you'll be someone
I take home to meet my mum
Or maybe you'll be someone
That isn't here for too long
But every time we hang
I'm thinking words
That I would never say aloud
For a second I was choosing team cupid
We were so damn close
But then you had to go go
And ruin it with excuses
Let's have a round of applause
There goes another one on my blacklist
Two second loves becoming a habit
There goes another one that's the damage
Bang bang bang (Bang bang bang)
In love & Roulette
I met a boy online
On the first night
We were talking like we clicked
Yeah he was Beiber fine
Baggy jeans and got a tattoo on his neck
Maybe you're the one
That all my friends finally love
Or maybe its a mission
And you'll never get along
But I think this time
I'll be falling for you every single week
For a second I was choosing team cupid
We were so damn close
But then you had to go go
And ruin it with excuses
Let's have a round of applause
There goes another one on my blacklist
Two second loves becoming a habit
There goes another one that's the damage
Bang bang bang (Bang bang bang)
In love & Roulette
There goes another one on my blacklist
Two second loves becoming a habit
There goes another one that's the damage
Bang bang bang (Bang bang bang)
In love & Roulette
(Clapping)
But you had to go go
And ruin it with excuses
Let's have a round of applause
There goes another one on my blacklist
Two second loves becoming a habit
There goes another one that's the damage
Bang bang bang (Bang bang bang)
In love & Roulette
There goes another one on my blacklist
Two second loves becoming a habit
There goes another one that's the damage
Bang bang bang (Bang bang bang)
In love & Roulette"
526,Leave It Beautiful,Astrid S(아스트리드 에스),"Wish I had a better reason
 Wish that I could put my finger on a moment that went wrong
 But sometimes it's just a feeling
 And I think we've hit the ceiling

 Could be holding on 'til it all goes wrong
 Saying things I don't wanna say
 Before we mess up we should stop
 I wanna remember you this way

 So I let you go
 And we can keep it chapter on a pedestal
 Let's let it go
 And leave it beautiful

 Maybe we'll find someone better
 Let's decide to swallow pride and hope the best is yet to come
 We always talked about forever
 But you know nothing lasts forever

 Could be holding on 'til it all goes wrong
 Saying things I don't wanna say
 Before we mess up we should stop
 I wanna remember you this way

 So I let you go
 And we can keep it chapter on a pedestal
 Let's let it go
 And leave it beautiful
 Leave it beautiful
 Leave it beautiful
 Leave it beautiful
 Leave it beautiful
 Beautiful
 Leave it beautiful
 Leave it beautiful
 Leave it beautiful

 We keep holding on
 To moments that we had when
 We were so in love
 I don't want them to vanish
 So I let you go
 Yeah I let you go

 So I let you go
 And we can keep it chapter on a pedestal
 Let's let it go
 And leave it beautiful
 Leave it beautiful
 Leave it beautiful
 Leave it beautiful
 Leave it beautiful
 Beautiful
 Leave it beautiful
 Leave it beautiful
 Leave it beautiful"
528,Seventeen,Summer Salt,"Gone away as a wild wave
Ride high on the day
I've been away so long
It's been nice getting to know you
Well as it seems I was seventeen
When I first let out on a bike ride
Hit the brakes now I'm wide awake
Was it just a matter of time
A year ago
Can't believe that
I was spinning out of control
Gone away as a wild wave
Ride high on the day
Out on an ocean liner
It's been hard seeing you go
Well as for me I was seventeen
When my first true love broke
Into my heart
Castaway where I've lived for days
On an island now drifting us apart
Still here I go
Best believe there's not a day
I don't look back on"
529,cowboy in LA,LANY(레이니),"Palm trees square dancing under the moon
Sunsets they ain't got nothing on you
And the purple in the sky
ain't as pretty as your eyes
Tell me what I gotta do
When you're with me
it's better than Malibu
Let's skip the club let's skip the crowd
Wanna take you on a date
I'll hold your hand I'll hold the door
'Cause that's how I was raised
And all the other boys in town
all look and talk the same
But I got a different kind of heart
I'm a cowboy
A cowboy in LA
A cowboy in LA
Thunder pickups and cheap gasoline
Lightning best show that I've ever seen
And you get up every day
and you work hard for your pay
Happy in a pair of jeans
Oklahoma it made a man out of me
Let's skip the club let's skip the crowd
Wanna take you on a date
I'll hold your hand I'll hold the door
'Cause that's how I was raised
Yeah all the other boys in town
all look and talk the same
But I got a different kind of heart
I'm a cowboy
A cowboy in LA
A cowboy in LA
And we can take it slow
This ain't a rodeo
I can show you something new
Let's skip the club let's skip the crowd
Wanna take you on a date
I'll hold your hand I'll hold the door
'Cause that's how I was raised
And all the other girls in town
won't look at you the same
cuz I got a different kind of heart
I'm a cowboy
They got a cowboy in LA
A cowboy in LA
Palm trees square dancing under the moon"
530,Dynabeat,Jain(제인),"Ba ba ba ba bu bu bu ba
Ba ba ba ba ba ba
Ba ba ba ba bu bu bu ba
Ba ba ba ba ba ba
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
Tick tock time tryna get the tempo
Music is my way to make it all go
Tick tock time tryna get the tempo
Music is my way to make it all go
I can't stop the clocks
But I can make a rhythm out of it
We are lit by the rhythm
And the heartbeats flow
Like it's in your dreams
You feel the need to move
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
All for one and one for all
We raise our hands to push away the dawn
All for one and one for all
We raise our hands to push away the dawn
Welcomes to night
The demons we fly
Love it or hate it
But you have no other choice
You have to realise
That we are all living on a beat
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
Dynabeat you better keep it grooving
Light up the other night
Dynabeat you better keep on dancing
Dancing now all the night
Light up the other night
Dancing now all the night
Light up the other night
Dancing now all the night
Light up the other night
Dancing now all the night
Light up the other night
Dancing now all the night"
533,Valleys (My Love),WhitneyCONNECT 아티스트,"There's got to be another way
I've been on my own all day
Pretending everything's alright
We've been drifting apart for some time
There's fire burning in the trees
Maybe life is the way it seems
I feel like I'm holding on
To a place in your heart that's long gone
My love my love
My love my love
I never want to fade away
Wanna turn as the seasons change
And every time you come around
Well the days of the year just slow down
My love my love
My love my love
My love my love
My love my love"
534,the snack that smiles back (feat. raychel jay),Shawn Wasabi,"Why haven't they said anything yet?
Why haven't I said anything yet?
Hold up
Alright alright
둘 셋
You know I been lookin' at you
I know you been lookin' at me lookin' at you
Lookin' at you aw yeah
Cravin' you like all afternoon
Someday I'll be gettin' a taste
Kiss ya from your tummy
To your nose to your waist
Like eatin' a cake aw yeah
Oh I can't wait
I'm gonna be the snack that smiles back
I'm gonna be the Kit to your Kat
Ooh the snack that smiles back
Ooh the Kit to your Kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the Kit to your Kat
Cake pop on the tip of my tongue
You belong there like the frosting
On a cinnamon bun
A cinnamon bun aw yeah
I'ma eat it 'til it's makin' me yum aw yeah
Split me like an Oreo
And dip me in a cup of your joe
'Cause neither one of us is gonna
Taste as good if we're on our own
Fallin' like a Skittle
I'll be fillin' up the palm of your hand
I'll be skinny dippin'
Feelin' dizzy from your butter pecan
I'm gonna be the snack that smiles back
I'm gonna be the Kit to your Kat
Ooh the snack that smiles back
Ooh the Kit to your Kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the Kit to your Kat
I'm gonna be the snack that smiles back
I'm gonna be the Kit to your Kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the Kit to your Kat
I'm gonna be the snack that smiles back
I'm gonna be the Kit to your Kat
Ooh the snack that smiles back
Ooh the Kit to your Kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the Kit to your Kat
Ooh
I'm gonna be
The snack that smiles back
I'm gonna be"
535,HOME RUN (feat. raychel jay),Shawn Wasabi,"둘, 셋, 넷
Ooh
I'm not sayin' that I'm perfect, that I'm perfect for
You
Wanna kiss you at the red lights, while we're yellin' to this
Tune
And I don't know the words but you know all the words, I guess it's
True
That I'm not really perfect but I am
I'm high up
Never tired
Keep you wired
Like a matcha in your veins
That's a lotta caffeine, if you know what I mean
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some of this, home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some of this—
Ooh
No I can't cook but I'll try cookin' for
You
See I'm not perfect but I am
I'm high up
Never tired
Keep you wired
Like a matcha in your veins
That's a lotta caffeine, if you know what I mean
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some of this, home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some—
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
Oh, oh
Oh, oh
Oh, oh
Oh, oh"
536,Beyond the Pine,Tash Sultana(타쉬 술타나),"When I think about it
 Our love's rouge
 My love comes seeping through
 You know that
 I get lost without you
 When I don't make no sense, oh no sense

 And if we follow
 Then you'll find it
 Meet me in the maze
 In the place beyond the pine
 In the place we always wait
 And if you be kind little darlin'
 Then our love's fantasy
 And all that fighting all that hiding
 Don't mean shit to me

 'Cause I let your love forsake me
 Like nobody else
 And I want your arms to take me
 Like nobody else
 Ooh, I need you to save me
 'Cause I can't save myself
 You know, you know, you know

 We been on the phone
 Talking late at night
 Telling me to come over
 Try to have some space
 Leave you to your state
 You give me the cold shoulder
 You know I don't appreciate
 When you get down on yourself like that
 Cotton candy
 Life's so dandy
 Play another song
 Hardly coping, oh, I was jokin'
 Oh, it just goes on

 And on and on and on and on
 Let me get some quiet to myself

 Let me, let me, let me
 Get some quiet to myself
 Come on, come on
 Save me from myself

 'Cause I let your love forsake me
 Like nobody else
 And I want your arms to take me
 Like nobody else
 Ooh, I need you to save me
 'Cause I can't save myself
 You know, you know, you know

 I cannot save my
 I cannot save myself
 I cannot save my
 I cannot save myself
 I cannot save my
 I cannot save myself"
537,Sometimes People Suck,Ashe,"It's the frightened face
All the stupid mistakes
That get you down (D down down)
It's the lies and the cheats
Driving from the backseat
That stress you out
And get you down down down
Your fault not your fault
It's not your fault not your fault
I got your back got your back like that
No need to worry
Hey now hey now
Sometimes people suck
I know it's all over in a minute
Pretty soon you'll forget it
Hey now hey now
Sometimes people suck
I know it's already been a minute
Hey now hey now
Cheers to all of the schmucks
Tryna take what you got
And let them go let them go
A middle finger salute
To the names that hurt you
Hey I know just let it go go go
Your fault not your fault
It's not your fault not your fault
I got your back got your back like that
No need to worry
Hey now hey now
Sometimes people suck
I know it's all over in a minute
Pretty soon you'll forget it
Hey now hey now
Sometimes people suck
I know it's already been a minute
Hey now hey now
Hey now hey now
Sometimes people suck
I know it's all over in a minute
Pretty soon you'll forget it
Hey now hey now
Sometimes people suck
I know it's already been a minute
Hey now hey now
Hey now hey now
Hey now hey now
Hey now hey now
Sometimes people suck I know
Hey now hey now
Hey now hey now
Hey now hey now
Sometimes people suck I know"
538,A Beautiful Sea,Sing Street(싱 스트리트),"Fake deals in the supermarket
TVs selling what you can get
She laughs nowhere as pretty as this.
Green cars crawling in the slow lane
Lost stars waiting for the dark train
She smiles, turns and blows the city a kiss.

Under the waves I feel her pull my body down
Under the waves she takes me
where I wanna drown
Ah, gimme miles away she calls to me
This girl is a beautiful sea.

Freeze frame, graffiti at the bus stop
Star Wars, chewing gum and punk rock
She says, ""What d'you say we give this a miss?""
Let's go, take you where the wind blows
Sail ships far into tomorrow
We can turn and blow the city a kiss.


Under the waves I feel her pull my body down
Under the waves she takes me
where I wanna drown
Ah, gimme miles away she calls my name
She gets into my veins
And writes my poetry
This girl is a beautiful sea
The girl is a beautiful sea
This girl is a beautiful sea
The girl is a beautiful sea."
539,Vacation,Connie Francis(코니 프랜시스),"V-a-c-a-t-i-o-n in the summer sun

Put away the books, we're out of school
The weather's warm but we'll play it cool
We're on vacation, havin' lots of fun
V-a-c-a-t-i-o-n in the summer sun

We're gonna grab a bite at the pizza stand
Write love letters in the sand
We're on vacation and the world is ours
V-a-c-a-t-i-o-n under summer stars

Yeah, we'll hop in a jalopy to a drive-in movie and never look at the show
We're gonna hug and kiss just like this and i can't wait to go, go, go

We're gonna mashed potato to a jukebox tune
Park your car 'neath an august moon
We're on vacation till the start of the fall

V-a-c-a-t-i-o-n, we're gonna have a ball, go!!


V-a-c-a-t-i-o-n, gonna have a ball

Uh-huh, we'll hop in a jalopy to a drive-in movie and never look at the show
We're gonna hug and kiss just like this and i can't wait to go, go, go

We're gonna mashed potato to a jukebox tune
Park your car 'neath an august moon
We're on vacation till the start of the fall

V-a-c-a-t-i-o-n, we're gonna have a ball, yeah

Fade
V-a-c-a-t-i-o-n, (yeah) gonna have a ball"
540,Bleachers,Dizzy,"You are homesick I've got cabin fever
Back to your place where we try to reverse
All the bad dreams
With our cute schemes
All those bad dreams oh they don't hurt me
And I'm older now I figured it out on my own
We march in twos with nowhere to go
And you're crying there's no place to start
But chin up my dear you are the brave heart
Baby don't you go and caught in the bleachers
Baby don't you go and get stuck in the house
All the good kids with the bright red cheeks
Are handing out bunches kissing on mouth
Baby don't you go and caught in the bleachers
Baby don't you go and get stuck in the house
All the good kids with the bright red cheeks
Are handing out bunches kissing on mouth
In the backyard where you sink and I swim
Took me all night just to convince you
To dive while you hold both my hands
But you let me go when feet touch the surface
In the morning your hair is still damp
And you're sleeping our pillows are stamped
With the chlorine that's itching my skin
Still you' let me go and feet touch the surface
Baby don't you go and caught in the bleachers
Baby don't you go and get stuck in the house
All the good kids with the bright red cheeks
Are handing out bunches kissing on mouth
Baby don't you go and caught in the bleachers
Baby don't you go and get stuck in the house
All the good kids with the bright red cheeks
Are handing out bunches kissing on mouth
All those bad dreams oh they don't hurt me
All those bad dreams oh they don't hurt me
All those bad dreams all those bad dreams
All those bad dreams
Baby don't you go and caught in the bleachers
Baby don't you go and get stuck in the house
All the good kids with the bright red cheeks
Are handing out bunches kissing on mouth
Baby don't you go and caught in the bleachers
Baby don't you go and get stuck in the house
All the good kids with the bright red cheeks
Are handing out bunches kissing on mouth
Baby don't you go and caught in the bleachers
Baby don't you go and get stuck in the house
All the good kids with the bright red cheeks
Are handing out bunches kissing on mouth"
541,Sweet and Sour,Nulbarich(널바리치),"I just posted my life いつも通り
What did you see そっちはどう?
ねぇ tell me たそがれて talking to the star
君が教えてくれたのは 明日も晴れ
I wish upon a star
世界は相変わらず 急ぎ足で run
追いつけないまだ
Pain と笑みで racing 答えはその先に
It's like tasting a sweet and sour candy
言わないで which is gonna win
瞬きで change the way you view
Don't hesitate 大丈夫でしょ
Maybe 後先は let me freely choose
自分のペースで lose yourself
飛べないけど spread your arms
Did you know? 何してても何をやっても独り言の world
But I won't stop it, someday 届くでしょう
I can't see the future, I'm sorry but I feel what's coming around
吹き消すキャンドル I'm waiting for the time
I wish upon a star
世界は相変わらず 急ぎ足で run
追いつけないまだ
Pain と笑みで racing 答えはその先に
It's like tasting a sweet and sour candy
言わないで which is gonna win
Stay out this place is noisy
My voice is fading, I don't care about it
'Cause I got a moistened mind, my mind
Next time I'll be ready, let's go and turn over the score
I wish upon a star
世界は相変わらず 急ぎ足で run
追いつけないまだ
Pain と笑みで racing 答えはその先に
It's like tasting a sweet and sour candy
I wish upon a star
世界は相変わらず 急ぎ足で run
追いつけないまだ
Pain と笑みで racing 答えはその先に
It's like tasting a sweet and sour candy
言わないで which is gonna win
Yeah, yeah, yeah, let's see tomorrow
Yeah, yeah, yeah, let's see tomorrow"
545,You Lie All The Time,beabadoobee,"You lie all the time
Yeah you do
But I can't complain
'Cause I'm just afraid of losing you
You don't understand
Yeah you don't
'Cause if I explained
You'd just hate the way it goes

So tell me it's okay
That everything is great
'Cause I just hate the fact
That every time we do we look the other way

You say it's alright
Yeah you do
But it's fine
'Cause you hate to see me cry cry cry

So tell me it's okay
That everything is great
'Cause I just hate the fact
That every time we do we look the other way

And if you ask me
What I'd want to do
I'd look you in the eyes
And end up asking you oh
You oh
Oh you
Oh you"
546,Put Your Records On,Corinne Bailey Rae(코린 베일리 래),"Three little birds sat on my window
And they told me I don't need to worry
Summer came like cinnamon so sweet
Little girls double dutch on the concrete
Maybe sometimes
We got it wrong but it's alright
The more things seems to change
And it all will stay the same
Ohh don't you hesitate
Girl put your records on
Tell me your favourite song
You go ahead let your hair down
Sapphire and faded jeans
I hope you get your dreams
Just go ahead let your hair down
You're gonna find yourself
Somewhere somehow
Blue as the sky sombre and lonely
Sipping tea in a bar by the roadside
(Just relax just relax)
Don't you let those other boys fool you
Gotta love that awful hairdo
Maybe sometimes
We feel afraid but it's alright
The more you stay the same
The more they seem to change
Don't you think it's strange?
Girl put your records on
Tell me your favourite song
You go ahead let your hair down
Sapphire and faded jeans
I hope you get your dreams
Just go ahead let your hair down
You're gonna find yourself
Somewhere somehow
Just more than I could take
Pity for pity's sake
Some nights kept me awake
I thought that I was stronger
When you gonna realise
That you don't even have to try any longer?
Do what you want to
Girl put your records on
Tell me your favourite song
You go ahead let your hair down
Sapphire and faded jeans
I hope you get your dreams
Just go ahead let your hair down
Girl put your records on
Tell me your favourite song
You go ahead let your hair down
Sapphire and faded jeans
I hope you get your dreams
Just go ahead let your hair down
Ohh you're gonna find yourself
Somewhere somehow"
547,sucker,Good Scott,"Somebody broke into my car last night
Guess that's a reason not to be on time
But maybe that's just me though
Could fill a swimming pool with reasons why
It was karma when somebody stole my bike
But why'd they leave the seat though
I've been working late nights
Missing date nights too
Spending all my highlights
Tryna get by
I hate that I love it but you know
I love to hate it
Cos the bills that I'm paying add up
To more than I'm making but I do
Wanna be a sucker like you
And I hate that I love it but you know
I love to hate it
Cos I fake it to make it even
When I'm close to breaking
But I still do wanna be a sucker like you
I'm 4 figures in my overdraft
My old school friends got a house and car
But I'm not here to speed though
Running to the moon I hope I hit the stars
I hope they feel like a brand new start
Cos that's just what I need oh
I've been working late nights
Missing date nights too
Spending all my highlights
Tryna get by
And I hate that I love it but you know
I love to hate it
Cos the bills that I'm paying
Add up to more than I'm making but I do
Wanna be a sucker like you
And I hate that I love it but you know
I love to hate it
Cos I fake it to make it even
When I'm close to breaking
I still do wanna be a sucker like you
Yeah yeah yeah yeah
Yeah yeah yeah yeah yeah
Yeah yeah yeah yeah
Yeah yeah yeah yeah yeah
Yeah I hate that I love it
You know I love to hate it
The bills that I'm paying
Yeah they're more than
I'm making but I do
Oh I do
I hate that I love it
You know I love to hate it
I fake it to make it even
When I'm close to breaking
I still do wanna be a sucker like you"
550,Supalonely (feat. Gus Dapperton),BENEE,"I know I fucked up I'm just a loser
Shouldn't be with ya guess I'm a quitter
While you're out there drinkin'
I'm just here thinkin'
'Bout where I should've been
I've been lonely mm ah yeah
Water pouring down from the ceiling
I knew this would happen still hard
To believe it
Maybe I'm dramatic I don't wanna seem it
I don't wanna panic
I'm a sad girl in this big world
It's a mad world
All of my friends know
What's happened you're a bad thing
I know I fucked up I'm just a loser
Shouldn't be with ya guess I'm a quitter
While you're out there drinkin'
I'm just here thinkin'
'Bout where I should've been
I've been lonely mm ah yeah
La la la la la la la la
Lonely
La la la la la la la la
Lonely
Now I'm in the bathtub cryin'
Think I'm slowly sinking bubbles in my eyes
Now maybe I'm just dreamin'
Now I'm in the sad club
Just tryna get a backrub
I'm a sad girl in this big world
It's a mad world
All of my friends know
What's happened you're a bad thing
I know I fucked up I'm just a loser
Shouldn't be with ya guess I'm a quitter
While you're out there drinkin'
I'm just here thinkin'
Bout where I should've been
I've been lonely mm ah yeah
La la la la la la la la
Lonely
La la la la la la la la
Lonely
I loathe romancing in itself
Yeah I'd be damned to try
I'm only dancin' by myself
So I don't slam my irish buck
Compostable cups B B BENEE
I can't stress this enough
I would hate to mess things up
But my boogie still stays
Restless as fuck yeah
I know I fucked up I'm just a loser
Shouldn't be with ya guess I'm a quitter
While you're out there drinkin'
I'm just here thinkin'
'Bout where I should've been
I've been lonely mm ah yeah
La la la la la la la la
Lonely
La la la la la la la la
Lonely
La la la la la la la la
La la la la la la la la
Lonely"
551,SNACK (feat. raychel jay),Shawn Wasabi,"You know I've been lookin' at you
I know you've been lookin' at me
Lookin' at you lookin' at you aw yeah
Craving you like all afternoon
Someday I'll be gettin' a taste
Kiss ya from your tummy
To your nose to your waist
(Like eatin' a cake)
Aw yeah o oh I can't wait
I'm gonna be the snack that smiles back
I'm gonna be the kit to your kat
Ooh the snack that smiles back
Ooh the kit to your kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the kit to your kat
Cake pop on the tip of my tongue
You belong there like the frosting
On a cinnamon bun (A cinnamon bun)
Aw yeah
Eat it til' it's makin' me yum aw yeah
Split me like an oreo and dip me
In a cup of your joe
'Cause neither one of us is gonna taste
As good if we're on our own
Fallin' like a skittle
I'll be fillin' up the palm of your hand
I'll be skinny dippin'
Feeling dizzy from your butter pecan
I'm gonna be the snack that smiles back
I'm gonna be the kit to your kat
Ooh the snack that smiles back
Ooh the kit to your kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the kit to your kat
I'm gonna be the snack that smiles back
I'm gonna be the kit to your kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the kit to your kat
I'm gonna be the snack that smiles back
I'm gonna be the kit to your kat
Ooh the snack that smiles back
Ooh the kit to your kat
I'm gonna be the one you unwrap
Just take me out and break me in half
Ooh the snack that smiles back
Ooh the kit to your kat"
552,Sunday Morning,Maroon 5(마룬 파이브),"Sunday morning rain is falling
Steal some covers share some skin
Clouds are shrouding us
in moments unforgettable
You twist to fit the mold that I am in
But things just get so crazy living
life gets hard to do
And I would gladly hit the road
get up and go if I knew
That someday it would live me back to you
That someday it would live me back to you
That may be all I need
In darkness she is all I see
Come and rest your bones with me
Driving slow on Sunday morning
And I never want to leave
Fingers trace your every outline
Paint a picture with my hands
Back and forth we sway
like branches in a storm
Change the weather
still together when it ends
That may be all I need
In darkness she is all I see
Come and rest your bones with me
Driving slow on Sunday morning
And I never want to leave
But things just get so crazy living
life gets hard to do
Sunday morning rain is falling
and I'm calling out to you
Singing someday it'll bring me back to you
Find a way to bring myself back home to you
That may be all I need
In darkness she is all I see
Come and rest your bones with me
Driving slow on Sunday morning
Driving slow yeah~ yeah~"
553,Good Enough,Dodgy(닷지),"I've got an aching in my bones
I've been exposed to what I want to see

The fuse is burning somewhere
it's drenched in heat
it's where I long to be

There's always two sides 
you don't have to suffer
If this is heaven then send me to hell

So stay in the light
don't take your eyes from the prize
Hey, they've got the bell

If it's good enough for you
it's good enough for me
It's good enough for two
it's what I want to see

Sing a song as the sun does rise
if you don't ask questions 
and you don't know what

There's a bridge to the other side
don't take your eyes from the prize

There's always two sides 
you don't have to suffer
If this is heaven then send me to hell

So stay in the light
don't take your eyes from the prize
Hey, they've got the bell

If it's good enough for you
it's good enough for me
It's good enough for two
it's what I want to see

There's always two sides 
you don't have to suffer
If this is heaven then send me to hell

So stay in the light
don't take your eyes from the prize
Hey, they've got the bell
You'd like me to buy mind,
The situation may never find"
554,San Francisco Street,Sun Rai,"Lost on the freeway
Well this must be LA
Tired and lonely
With no real place to stay
Is this the future and where I'm gonna be?
Last night it hit me
When I had this crazy dream
Of waking up
In your house
On a san francisco street
We tune out all the nasty weather
And it's all in front of you and me
You were intriguing
Just looking at a magazine
Like when I first saw you
Back in two thousand and three
Then you walked over
Said: ‘you don't have to be alone’
I don't have a crystal ball
There's no way that I could've known
(I'd be) waking up
In your house
On a san francisco street
We tune out all the nasty weather
And it's all in front of you and me
Waking up
In your house
On a san francisco street
We tune out all the nasty weather
And it's all in front of you
All in front of you and me oh oh
Yeah
Waking up
In your house
On a san francisco street
We tune out all the nasty weather
And it's all in front of you and me
Waking up
In your house
On a san francisco street
We tune out all the nasty weather
Then it's all in front of you
All in front of you and me
San francisco street
You and me
So only front of you and me
You and me
San francisco street you and me
Oh oh"
555,Silly Love Songs,Wings(윙스),"By Paul McCartney 

You'd Think That People Would Have Had Enought Of Silly Love Songs. 
But I Look Around Me And I See It Isn't So. 
Some People Wanna Fill The World With Silly Love Songs. 
And What's Wrong With That? 
I'd Like To Know, 'Cause Here I Go Again 
I Love You, I Love You, 
I Love You, I Love You. 

I Can't Explain The Feeling's Plain To Me; Say Can't You See? 
Ah, She Gave Me More, She Gave It All To Me 
Now Can't You See, What's Wrong With That 
I Need To Know, 'Cause Here I Go Again 
I Love You, I Love You. 

Love Doesn't Come In A Minute, 
Sometimes It Doesn't Come At All 
I Only Know That When I'm In It 
It Isn't Silly, No, It Isn't Silly, Love Isn't Silly At All. 

How Can I Tell You About My Loved One? 
How Can I Tell You About My Loved One? 

How Can I Tell You About My Loved One? 
(I Loveyou) 
How Can I Tell You About My Loved One? 
(I Loveyou) 
[Repeat And Fade]"
